CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;12.8173;4.18258;19.2078;24.9143;29.34;27.965;1.24111;14.6
01:00;11.7546;4.52455;20.5441;23.4189;28.3443;24.7;1.27194;13.8
02:00;10.9446;4.21302;20.2135;22.2068;27.3003;22.4;1.00211;12.4
03:00;9.37199;3.92139;21.3908;21.3689;27.1249;22.1;0.966428;10.9
04:00;11.2829;3.91419;19.4294;20.368;19.5217;18.4;1.00834;12.8
05:00;13.3771;4.33271;16.3397;19.3961;19.1265;18.275;1.12888;15.1
06:00;11.686;4.21958;17.9226;19.2262;16.6356;15.9;1.50437;14
07:00;12.1545;3.69697;21.5012;19.5686;26.9755;13.2;1.72017;14.8
08:00;18.8066;3.90562;17.5465;19.361;28.2062;20.7;3.54076;24.1
09:00;21.2147;3.70837;17.0129;18.9196;22.5491;21.7;5.23128;29.1
10:00;19.6915;3.43715;19.4462;18.8237;31.7454;23.5;5.04996;27.3
11:00;19.0228;3.37836;19.5758;18.5968;34.1493;31.4;4.51172;25.8
12:00;18.7376;3.38512;21.6872;18.879;38.3502;27.5;4.72752;25.8
13:00;20.4186;3.42703;19.4;19.2616;41.0419;31.1;4.79576;27.7
14:00;20.5338;3.49985;18.5124;19.3353;36.1636;32.3;5.74833;29.2
15:00;18.2299;3.83394;20.2108;19.174;31.4574;26.1;5.66034;26.9
16:00;17.9728;3.75131;20.7981;19.5804;34.2101;32;3.77772;23.8
17:00;18.6139;3.53035;18.5591;19.7737;36.6745;35.5;3.49576;23.9
18:00;19.2034;3.5212;16.1395;19.3604;47.7639;37.8;2.98518;23.8
19:00;20.2938;3.02877;14.7018;18.7511;37.6714;33.6;2.77492;24.6
20:00;18.2437;3.21462;16.6242;18.1182;33.5062;31.9;2.89685;22.6
21:00;16.7709;3.34342;19.208;18.0942;35.764;33.4;2.22763;20.1
22:00;14.8807;3.45373;24.2634;18.8131;41.2913;39.3;1.65921;17.5
23:00;14.0192;3.30426;26.6226;19.6146;46.4968;36.4;1.1133;15.7
00:00;12.2485;2.97338;26.5009;20.3274;48.1573;35.7;1.16144;14
