CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;17;2;20;34;23;3;21
01:00;18;3;18;32;22;3;23
02:00;57;3;8;49;19;21;89
03:00;43;3;16;35;15;6;52
04:00;45;2;10;33;20;17;69
05:00;49;2;5;33;20;49;124
06:00;52;2;5;42;28;53;132
07:00;51;3;7;50;10;48;123
08:00;35;5;28;34;13;11;50
09:00;25;7;39;35;29;6;33
10:00;23;8;40;34;22;6;32
11:00;22;9;40;32;17;6;30
12:00;18;4;34;56;;4;24
13:00;20;6;42;15;;4;25
14:00;25;4;31;17;6;7;36
15:00;24;3;31;9;9;6;33
16:00;26;4;28;15;10;7;37
17:00;26;4;26;19;13;8;39
18:00;18;3;37;11;12;4;24
19:00;23;3;33;12;10;6;31
20:00;29;2;23;29;15;7;39
21:00;30;2;18;29;21;7;41
22:00;25;;21;29;17;5;33
23:00;18;2;22;30;19;5;25
