CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;25;1;13;16;9;8;37
01:00;16;2;18;13;8;4;22
02:00;25;3;12;17;15;8;37
03:00;27;2;6;18;15;10;43
04:00;26;2;5;22;16;13;46
05:00;31;2;3;24;18;29;75
06:00;29;2;5;23;18;21;61
07:00;29;2;6;22;15;22;62
08:00;33;3;5;18;16;30;78
09:00;22;4;18;14;10;15;45
10:00;23;4;29;15;9;8;36
11:00;13;3;40;15;8;4;19
12:00;11;3;43;8;7;4;17
13:00;7;3;58;9;6;2;10
14:00;6;2;60;13;7;1;8
15:00;6;;62;14;8;1;8
16:00;6;1;71;7;5;1;9
17:00;7;1;74;8;3;1;10
18:00;10;1;71;11;3;1;13
19:00;8;1;71;11;3;1;10
20:00;12;1;64;13;4;1;14
21:00;20;1;53;18;6;2;24
22:00;34;1;32;18;12;7;46
23:00;34;1;14;20;12;10;49
