CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;40;15;13;86;60;6;48
01:00;6;6;63;10;7;1;8
02:00;6;6;61;;7;1;8
03:00;5;6;61;;;1;7
04:00;6;6;61;;8;1;7
05:00;9;7;55;14;6;2;10
06:00;13;7;49;12;7;5;21
07:00;23;11;39;23;9;10;38
08:00;41;11;22;30;11;28;84
09:00;44;13;20;32;12;25;82
10:00;29;14;32;39;;14;50
11:00;25;14;36;33;11;12;43
12:00;22;13;43;31;10;9;36
13:00;19;11;49;25;14;9;32
14:00;19;14;50;27;18;8;30
15:00;28;15;42;31;16;7;38
16:00;42;14;22;42;18;5;50
17:00;42;16;21;53;28;3;46
18:00;52;23;13;65;46;11;69
19:00;50;23;14;77;55;12;69
20:00;52;25;12;86;57;18;79
21:00;43;21;15;77;53;7;54
22:00;43;20;14;82;56;7;54
23:00;40;16;14;81;57;6;49
