CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;22;10;11;33;29;6;30
01:00;35;46;8;158;145;64;134
02:00;32;43;7;165;150;61;126
03:00;28;39;5;147;127;60;119
04:00;26;33;3;131;125;52;104
05:00;26;35;4;135;124;58;114
06:00;27;36;5;136;123;74;139
07:00;26;33;3;111;102;73;137
08:00;27;24;1;68;63;27;68
09:00;27;20;1;45;39;27;68
10:00;24;19;3;42;38;23;59
11:00;23;19;4;43;39;32;71
12:00;21;21;11;46;45;22;54
13:00;22;22;13;52;49;20;52
14:00;26;22;16;62;54;19;56
15:00;34;23;14;70;60;21;66
16:00;37;21;10;66;57;20;68
17:00;37;22;6;54;50;20;67
18:00;37;22;2;39;37;21;70
19:00;39;20;2;32;31;19;68
20:00;35;16;4;31;30;14;56
21:00;28;11;8;30;30;12;45
22:00;27;11;6;36;33;10;42
23:00;25;10;8;37;34;9;38
