CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;30.7467;2.4085;29.6052;50.7125;10.0549;3.3;3.39778;35.9
01:00;14.4075;2.33293;41.2481;46.669;12.1193;3.3;0.490887;15.2
02:00;11.6677;2.37498;38.2162;37.9509;20.601;3.3;0.844897;12.9
03:00;11.9865;2.55902;35.2629;33.5578;15.7547;4.7;0.682094;13.1
04:00;13.1327;2.30912;31.6021;33.3808;21.6683;8.1;0.693179;14.2
05:00;22.77;2.30623;20.2926;31.8521;18.5806;4.8;3.04308;27.4
06:00;34.3697;2.541;18.4952;31.473;17.39;9.6;8.52157;47.3
07:00;33.9191;2.44972;27.2406;31.5518;20.7903;8.7;11.4586;51.4
08:00;32.8967;2.64235;37.0254;30.8733;22.4612;9;11.53;50.4
09:00;25.4939;3.76206;54.9515;32.8858;20.4721;6.2;7.72626;37.2
10:00;17.5486;3.65239;65.8816;36.344;11.7955;6.7;4.33684;24
11:00;17.8892;3.46056;70.0573;40.6933;17.7421;4;4.32888;24.4
12:00;15.5654;2.97447;78.8285;46.5966;14.755;3.3;3.84774;21.4
13:00;11.6725;3.09305;84.7337;54.6517;18.5291;4.7;2.2263;15
14:00;16.7999;2.61637;79.0875;62.2258;23.7657;3.3;2.86123;21.2
15:00;13.8772;2.40247;87.1241;69.7112;16.7124;4.6;2.29315;17.4
16:00;15.9799;2.71187;85.9146;75.8223;17.1801;16.566;2.72198;20.1
17:00;18.2458;2.52364;73.5963;78.1529;17.3124;16.664;3.52075;23.5
18:00;18.8792;2.92633;63.9823;77.9155;7.89618;3.3;3.56613;24.4
19:00;24.4976;2.66604;52.7157;75.7478;5.48489;3.3;4.90631;31.9
20:00;21.2115;2.57159;51.4171;72.3214;6.73737;3.9;4.04969;27.3
21:00;23.6277;2.94781;52.1085;68.2433;11.4918;6;3.55193;29.1
22:00;25.0412;3.13799;42.7484;63.7009;12.068;3.5;2.91803;29.4
23:00;24.3743;2.47443;39.5268;57.7512;9.05979;3.3;2.57615;28.4
