CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;26;1;13;14;7;9;40
01:00;27;1;9;17;7;6;36
02:00;24;2;2;34;22;54;107
03:00;23;2;2;30;18;37;80
04:00;18;2;2;26;14;35;71
05:00;18;2;2;28;15;70;126
06:00;24;2;3;27;15;59;114
07:00;33;3;3;32;15;28;75
08:00;25;4;6;39;19;24;62
09:00;19;4;14;29;14;17;46
10:00;16;4;22;30;11;11;33
11:00;14;4;36;27;14;5;23
12:00;13;3;52;20;10;2;17
13:00;9;2;65;17;8;2;13
14:00;7;2;82;8;5;0;8
15:00;12;;76;8;7;1;14
16:00;31;1;54;8;4;6;41
17:00;28;2;53;17;6;4;35
18:00;36;4;40;22;7;5;43
19:00;30;1;35;15;4;5;38
20:00;23;1;34;12;5;4;29
21:00;44;1;8;10;7;9;57
22:00;40;1;10;12;8;8;52
23:00;28;1;20;11;7;5;36
