CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;8;1;84.558;87.4161;18.7555;14.5;0;8
01:00;6.8;1;85.4111;86.3613;16.0384;8.9;0;6.8
02:00;5.5;1.06235;84.8717;85.4094;27.4;6.2;0;5.5
03:00;7.3;1.53024;80.7978;84.3908;22.4;5.6;0;7.3
04:00;8;1.351;74.0616;82.8056;13.6;12.2;0;8
05:00;9.7;1.41812;67.0412;80.6149;21.2;13.1;0;9.7
06:00;11.2;1;69.6567;78.9363;20.7;7.7;0;11.2
07:00;13.4872;1.18659;68.6419;76.88;16.3;8.9;0;13.5
08:00;14.2354;1.26974;67.3533;74.7294;19.9;7.9;0.419823;14.8
09:00;11.3542;1.52905;70.5278;72.869;24.6;9.3;0.416359;12
10:00;8.8997;1.3129;74.1839;71.533;51.6;24.4;0.0862508;9.1
11:00;8.64038;1.19476;77.3699;71.1045;44.9;10.8;0.33288;9.1
12:00;7.4;1.53601;83.677;72.3065;52.6;30.8;0;7.4
13:00;9.4;1.86743;89.2563;75.0834;37.4;8.5;2.6;13.4
14:00;9.2;1.82122;96.5111;78.4401;40.9;15.5;1.7;11.8
15:00;7.8;1.96332;103.964;82.8554;50;10;0;7.8
16:00;13.2;2.94937;96.4446;86.4918;35.9;8.2;0.9;14.6
17:00;18.8;4.97876;89.399;88.8507;40.3;17.8;1.6;21.2
18:00;12.9;2.35996;91.6654;91.0359;42.1;16.3;0.1;13.1
19:00;14.7;1;76.9752;90.9866;19.2;12;0.3;15.2
20:00;15.5;1.32036;75.4282;89.9555;24.9;14.5;0.1;15.7
21:00;13.7;1;73.833;88.0276;24;10.9;0;13.7
22:00;10.9;1.40322;73.3021;85.1264;11.5;10.68;0;10.9
23:00;14;1.51012;57.8338;79.3602;19.7;11.8;0.2;14.3
00:00;10.6;1.46686;54.8006;74.1547;20.3;13.9;0;10.6
01:00;9.4;2.00864;56.3845;70.0278;21.1;12.9;0;9.4
