CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;21;1;27;20;9;4;27
01:00;27;1;19;17;21;6;35
02:00;24;2;20;26;20;5;31
03:00;17;2;25;21;20;3;21
04:00;19;2;17;23;21;4;24
05:00;13;2;21;20;19;3;16
06:00;14;2;22;14;13;3;18
07:00;22;1;14;14;11;12;38
08:00;26;3;16;16;11;13;45
09:00;37;3;14;20;11;21;68
10:00;28;3;19;16;14;15;50
11:00;27;3;27;23;15;12;45
12:00;22;6;45;36;16;7;32
13:00;10;4;66;15;12;2;13
14:00;8;3;78;17;10;1;9
15:00;7;3;82;20;10;1;8
16:00;8;3;82;19;9;1;9
17:00;9;3;85;14;12;1;9
18:00;12;3;81;19;14;2;13
19:00;16;;62;12;8;3;19
20:00;16;1;51;9;6;3;20
21:00;17;1;47;8;5;3;20
22:00;23;1;36;13;7;4;27
23:00;19;1;37;11;8;3;22
