CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;41;7;28;37;16;5;47
01:00;44;6;15;31;22;15;66
02:00;40;6;6;29;14;25;76
03:00;36;6;4;25;19;24;71
04:00;30;6;4;29;21;84;158
05:00;27;6;4;32;20;93;169
06:00;28;7;5;37;34;140;240
07:00;41;9;8;45;27;94;184
08:00;44;11;19;41;29;25;81
09:00;40;12;27;44;30;17;66
10:00;20;10;57;26;24;5;27
11:00;8;11;86;21;18;0;8
12:00;7;10;87;16;15;1;7
13:00;7;9;91;19;12;0;7
14:00;7;9;90;17;12;0;7
15:00;7;10;92;15;12;0;7
16:00;7;;95;15;12;0;7
17:00;8;10;93;22;14;0;8
18:00;8;9;94;19;15;0;8
19:00;9;9;92;19;14;0;9
20:00;14;9;81;22;14;1;15
21:00;21;9;71;33;22;1;23
22:00;27;8;54;35;24;2;29
23:00;39;7;37;37;23;4;43
