CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;57;4;14;50;24;16;81
01:00;45;4;20;42;23;21;76
02:00;21;4;44;33;23;2;24
03:00;48;4;10;41;27;29;94
04:00;42;3;2;43;27;38;98
05:00;37;3;1;39;30;33;87
06:00;34;3;3;35;28;49;110
07:00;29;3;17;28;17;29;74
08:00;10;3;48;15;12;1;13
09:00;6;3;63;17;8;1;7
10:00;7;2;74;19;5;2;9
11:00;11;2;76;7;4;2;14
12:00;11;2;76;8;5;3;15
13:00;5;2;84;11;6;1;8
14:00;3;2;91;11;6;1;6
15:00;3;2;92;13;4;1;5
16:00;4;2;89;22;3;1;6
17:00;4;2;88;22;3;1;6
18:00;5;2;88;19;7;1;7
19:00;6;2;85;;8;1;10
20:00;13;4;75;;10;1;15
21:00;20;2;62;34;17;2;23
22:00;66;4;18;57;30;32;114
23:00;77;4;5;70;30;50;153
