CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;55.1683;3.47458;4.70949;41.1008;37.7309;25.74;46.7657;126.3
01:00;47.6911;3.24354;3.97305;27.6163;26.1153;25.92;45.3018;116.6
02:00;46.2149;3.65097;4.59572;18.0753;28.8753;26.64;84.9841;175.4
03:00;35.9426;3.08571;4.10491;9.94791;25.7644;13.5;43.4348;101.9
04:00;31.5618;3.04782;4.19243;5.80908;19.3376;17.64;43.4881;97.7
05:00;29.6186;2.57125;8.3838;5.18192;20.3519;15.66;11.2206;46.6
06:00;38.2132;3.40757;4.71276;5.00906;28.8629;27.9;47.8443;110.9
07:00;44.2333;3.11352;5.15904;4.9789;29.8358;29.34;65.3217;143.5
08:00;43.7891;3.07347;8.66287;5.47307;28.3131;26.28;47.6652;116.3
09:00;38.0294;2.76976;22.2865;7.76225;28.8176;28.8;21.7606;71.1
10:00;33.2405;2.64;49.8626;13.4206;24.0491;19.8;8.76508;46.6
11:00;30.1005;2.84845;74.8564;22.2645;17.9687;18;5.01577;37.7
12:00;16.8477;2.95647;109.747;35.4589;22.1486;18;1.46874;19.1
13:00;13.3267;2.86561;118.87;49.2696;19.4059;14.22;0.824806;14.5
14:00;9.4465;2.52246;124.813;64.2822;22.0201;11.34;0.142074;9.6
15:00;10.0544;2.55428;114.41;77.9385;28.0704;6.66;0.134453;10.3
16:00;9.68616;3.48659;112.29;90.8919;28.8703;12.6;0.0672539;9.9
17:00;11.2282;2.87888;100.973;100.728;26.4666;7.92;0.266774;11.7
18:00;15.5734;2.53302;79.4024;104.42;27.6275;11.16;0.703224;16.7
19:00;36.1849;2.33893;52.3386;101.605;28.6229;20.52;2.21937;39.5
20:00;47.4095;2.75035;36.0527;92.3937;39.0811;23.04;2.80165;51.7
21:00;55.4159;2.68523;27.4385;80.9648;47.3265;28.62;2.52454;59.2
22:00;53.9684;2.46201;24.8871;68.474;46.4897;26.28;3.76842;59.8
23:00;59.9184;2.75771;17.0444;56.3033;30.654;30.06;14.4168;81.8
00:00;62.8575;2.70153;7.03808;43.1468;39.3189;36.72;10.4735;78.9
01:00;34.8724;2.29793;26.9391;33.8926;43.1332;30.78;2.63954;38.9
