CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;10;1;47;17;10;2;12
01:00;12;1;61;39;7;1;13
02:00;33;1;1;33;22;38;90
03:00;27;1;2;32;23;31;73
04:00;24;1;2;36;28;15;46
05:00;20;1;2;40;25;19;48
06:00;17;1;2;32;25;36;73
07:00;18;1;3;40;33;30;63
08:00;17;3;13;44;33;10;31
09:00;15;5;32;43;30;5;23
10:00;13;;39;37;24;5;20
11:00;12;6;46;36;32;5;18
12:00;18;11;47;38;31;7;28
13:00;15;11;57;32;23;5;22
14:00;15;9;57;41;23;3;20
15:00;19;7;56;36;18;3;24
16:00;18;9;51;29;24;4;23
17:00;20;6;49;24;18;4;25
18:00;19;3;44;30;15;4;25
19:00;19;5;41;30;16;4;26
20:00;18;4;38;31;20;3;22
21:00;20;3;31;31;21;3;24
22:00;21;3;28;25;20;5;28
23:00;15;2;33;27;18;3;20
