CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;15.7841;1.23507;30.8099;44.1513;16.4898;12.5;1.57217;18.2
01:00;11.405;1.18483;36.9171;43.032;22.7164;13.1;0.852953;12.8
02:00;7.15781;1.08659;52.3178;43.777;14.4303;14.2;0.165493;7.5
03:00;5.74857;1.21854;55.4206;45.0409;15.3277;12;0.0503167;5.9
04:00;7.28268;1.18782;47.6629;44.544;21.1075;10.7;0.165292;7.6
05:00;10.4158;1.40496;38.27;42.534;17.1856;15.5;0.947354;11.8
06:00;18.19;1.49344;28.5702;40.037;17.2525;8.1;4.92709;25.6
07:00;23.0522;1.26242;28.4172;39.7982;25.335;12.6;5.97249;32.2
08:00;26.8994;1.42484;32.5954;40.0214;27.5615;16.4;9.63209;41.5
09:00;23.8732;1.47084;50.5844;41.7298;21.6993;13.9;6.13633;33.2
10:00;24.1383;1.33834;53.9392;41.9325;22.5815;11.9;5.35072;32.3
11:00;25.1947;1.59126;60.1845;42.528;22.6683;13.7;4.91843;32.6
12:00;23.1032;1.69205;60.3006;44.1077;24.8433;13.7;4.81798;30.4
13:00;21.3788;1.57848;58.7403;46.6665;19.9939;10.5;5.35142;29.6
14:00;17.513;1.51742;63.8461;51.076;25.0166;13;4.14079;23.7
15:00;16.0384;1.84347;72.3269;56.5647;23.7415;12.5;3.36834;21.2
16:00;17.479;1.80286;74.603;61.8156;21.4587;12.5;4.01436;23.6
17:00;21.686;2.09295;63.689;63.4537;20.3078;10.2;5.25512;29.8
18:00;19.3569;1.92568;66.6613;65.044;18.599;8.9;4.49758;26.2
19:00;23.4613;1.82575;59.5593;64.9658;20.4718;10.1;3.69349;29.1
20:00;26.3962;1.537;54.9517;64.2972;16.7247;7.3;4.51082;33.2
21:00;35.4681;1.41823;43.298;62.3669;13.8082;8.6;4.26346;42
22:00;28.8953;1.49045;40.0398;59.3911;17.6316;12.6;3.27239;33.9
23:00;42.5573;2.11991;22.0432;53.1057;12.0644;9.5;6.76191;52.9
00:00;53.3451;2.0284;6.17847;44.5526;25.6511;10.9;18.0802;80.8
01:00;39.8175;1.88173;8.8185;37.6938;26.4781;11.2;6.07814;49.1
