CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;1;5;4;114;68;193;296
01:00;2;4;3;104;61;155;236
02:00;7;4;3;45;29;96;155
03:00;9;4;2;39;27;68;114
04:00;3;4;2;37;23;82;128
05:00;4;4;2;33;18;93;145
06:00;10;4;3;43;30;103;168
07:00;17;6;3;74;35;262;417
08:00;3;9;4;98;38;553;848
09:00;;10;3;104;55;;
10:00;4;6;3;97;50;335;516
11:00;23;5;2;73;32;178;296
12:00;41;3;6;67;;73;154
13:00;;11;15;;;;
14:00;28;3;35;;;7;40
15:00;17;2;57;25;13;1;20
16:00;12;2;72;19;10;0;13
17:00;18;2;66;15;11;0;18
18:00;36;2;41;40;23;0;36
19:00;56;3;19;71;45;0;57
20:00;22;6;7;117;66;290;466
21:00;6;7;5;140;78;399;616
22:00;15;5;4;128;75;248;395
23:00;2;6;4;126;75;301;462
