CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;53;1;18;60;41;24;89
01:00;46;1;20;60;37;16;70
02:00;31;1;8;59;35;64;129
03:00;29;1;7;49;31;36;84
04:00;19;1;7;47;26;82;145
05:00;18;1;7;44;32;140;233
06:00;21;1;7;40;31;162;270
07:00;26;1;8;47;31;230;377
08:00;30;1;10;50;34;104;189
09:00;35;2;15;43;29;41;97
10:00;34;2;33;30;21;17;59
11:00;33;;52;27;18;9;46
12:00;23;5;81;23;15;5;31
13:00;13;3;98;23;13;2;15
14:00;14;3;95;29;12;2;17
15:00;17;3;92;24;11;3;21
16:00;16;4;100;19;9;2;19
17:00;16;2;107;24;9;2;18
18:00;21;1;108;22;10;2;25
19:00;21;1;107;22;11;1;23
20:00;53;1;59;24;20;9;66
21:00;83;1;13;45;32;57;168
22:00;76;1;10;59;48;67;179
23:00;62;1;10;74;46;82;188
