CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;39;19;2;213;177;88;171
01:00;30;7;2;237;197;138;241
02:00;28;7;2;216;187;128;224
03:00;25;7;2;211;181;145;247
04:00;26;7;2;201;173;155;261
05:00;25;7;2;193;169;119;206
06:00;24;9;2;196;170;110;191
07:00;32;10;2;195;169;193;326
08:00;55;10;2;226;179;383;640
09:00;50;9;1;163;143;223;391
10:00;49;10;1;156;127;147;272
11:00;47;12;1;157;126;96;194
12:00;40;19;2;142;115;50;114
13:00;41;31;3;117;99;27;81
14:00;43;26;3;108;97;28;84
15:00;49;28;2;101;86;41;111
16:00;47;22;2;83;70;36;101
17:00;45;13;2;87;69;34;95
18:00;49;;1;109;86;86;179
19:00;52;13;2;144;115;129;250
20:00;55;13;2;161;128;174;321
21:00;51;15;2;183;148;151;282
22:00;48;16;2;179;151;138;258
23:00;43;18;2;209;175;137;253
