CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;46;2;8;31;24;20;75
01:00;37;2;7;35;21;9;51
02:00;24;3;2;36;27;41;86
03:00;20;3;1;37;25;34;72
04:00;19;3;1;35;24;33;69
05:00;18;3;1;29;25;46;89
06:00;21;3;2;35;24;111;191
07:00;22;3;2;42;27;127;217
08:00;38;4;2;50;32;220;374
09:00;32;6;3;52;33;127;226
10:00;34;8;9;50;33;60;125
11:00;32;8;27;46;30;19;60
12:00;;;55;28;13;;
13:00;13;5;;17;14;2;16
14:00;12;4;60;14;14;2;16
15:00;7;4;67;17;6;0;7
16:00;6;3;68;16;6;0;6
17:00;6;1;68;12;8;0;6
18:00;9;1;62;9;8;0;9
19:00;29;3;37;16;13;0;30
20:00;50;3;17;27;22;1;52
21:00;41;2;23;32;20;1;42
22:00;39;3;24;25;21;1;40
23:00;41;2;17;26;24;12;60
