CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;9;4;38;6;4;0;9
01:00;7;4;38;6;4;0;7
02:00;9;4;19;7;6;1;10
03:00;14;5;14;9;5;0;14
04:00;19;8;12;16;7;0;19
05:00;12;8;17;15;9;1;14
06:00;13;10;17;12;8;3;18
07:00;14;7;16;11;5;8;26
08:00;17;7;15;12;6;13;36
09:00;17;8;17;16;5;14;38
10:00;14;8;22;9;4;8;26
11:00;12;6;25;10;4;6;21
12:00;10;6;32;9;4;5;18
13:00;13;5;32;18;5;5;20
14:00;12;5;34;11;5;5;20
15:00;17;4;29;8;6;10;33
16:00;16;4;37;11;8;6;25
17:00;16;5;36;11;7;7;27
18:00;21;5;30;16;10;6;31
19:00;25;5;26;14;7;8;36
20:00;20;5;31;9;4;5;28
21:00;20;4;29;8;4;5;27
22:00;19;4;27;11;4;4;26
23:00;13;4;33;9;4;1;14
