CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;21;14;20;44;30;4;27
01:00;17;6;23;26;19;3;23
02:00;18;5;22;25;14;4;25
03:00;13;5;25;19;12;2;15
04:00;13;5;25;16;9;2;16
05:00;14;5;25;19;9;3;19
06:00;17;6;22;21;13;4;22
07:00;19;;20;25;14;5;26
08:00;19;4;23;18;13;5;26
09:00;20;4;21;18;14;6;30
10:00;21;4;22;20;18;6;30
11:00;22;6;26;18;13;9;37
12:00;23;6;27;26;12;9;38
13:00;24;4;28;20;12;9;38
14:00;24;3;27;23;16;10;39
15:00;30;3;20;35;22;12;49
16:00;32;5;16;41;31;13;52
17:00;35;7;12;61;36;17;60
18:00;35;10;11;61;33;15;57
19:00;37;12;9;54;39;17;63
20:00;35;11;10;53;34;14;56
21:00;36;12;8;51;36;16;60
22:00;28;14;11;59;44;8;40
23:00;23;15;17;54;36;5;30
