CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;21;3;3;35;23;97;170
01:00;12;2;32;5;3;1;13
02:00;13;2;32;3;3;1;15
03:00;8;2;37;4;3;0;9
04:00;7;2;40;4;3;0;8
05:00;11;2;36;3;3;1;13
06:00;18;2;28;4;3;8;31
07:00;27;3;11;12;8;38;85
08:00;26;3;4;20;12;82;152
09:00;27;2;11;14;10;33;79
10:00;23;2;25;12;8;16;48
11:00;14;2;40;9;9;7;26
12:00;12;2;48;13;7;6;22
13:00;13;3;55;11;5;5;21
14:00;10;2;59;10;4;5;18
15:00;15;2;55;9;3;7;26
16:00;36;3;26;20;3;27;79
17:00;52;3;5;27;10;72;164
18:00;52;3;3;31;18;56;138
19:00;37;4;4;47;33;150;267
20:00;31;4;4;51;29;169;290
21:00;25;4;5;50;25;174;291
22:00;36;3;2;41;29;64;135
23:00;33;3;2;27;19;61;127
