CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;17;;22;30;27;4;23
01:00;41;;15;42;;12;60
02:00;57;;3;83;71;37;112
03:00;56;;2;102;84;66;158
04:00;55;;2;116;95;68;159
05:00;54;;2;113;90;63;150
06:00;56;;1;111;85;86;189
07:00;68;;1;91;74;175;334
08:00;70;;4;41;;86;202
09:00;54;13;13;31;19;31;102
10:00;36;10;30;24;15;16;60
11:00;24;8;41;19;14;7;34
12:00;22;9;43;20;14;6;31
13:00;26;7;41;19;14;6;35
14:00;38;20;30;36;28;10;55
15:00;59;27;13;41;29;25;97
16:00;39;12;30;30;21;12;58
17:00;38;10;30;27;19;13;57
18:00;42;8;19;28;22;17;69
19:00;55;6;7;47;45;29;101
20:00;71;9;2;95;72;83;198
21:00;65;10;1;93;72;74;180
22:00;68;11;2;123;94;126;261
23:00;60;14;2;141;109;83;188
