CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;42;4;12;40;30;13;62
01:00;8;6;38;;10;1;9
02:00;8;5;39;;7;0;8
03:00;10;8;36;8;7;1;11
04:00;19;16;28;11;10;1;21
05:00;28;10;18;10;8;9;42
06:00;42;5;9;10;8;50;118
07:00;46;4;12;11;10;55;130
08:00;33;4;25;14;8;17;59
09:00;30;3;32;12;7;13;51
10:00;32;4;28;21;15;19;62
11:00;37;4;29;18;14;24;75
12:00;23;2;49;15;10;10;38
13:00;14;2;53;20;8;4;20
14:00;13;1;59;19;10;3;17
15:00;16;2;56;14;10;5;25
16:00;26;2;46;14;11;8;39
17:00;30;3;43;18;11;9;45
18:00;32;3;39;15;10;10;48
19:00;43;4;29;17;14;20;73
20:00;45;5;27;23;16;21;76
21:00;41;5;31;18;18;16;64
22:00;40;5;24;21;18;23;76
23:00;35;7;22;23;16;13;55
