CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;44.5819;2.59737;38.5264;70.7907;24.6203;23.818;3.75491;50.4
01:00;21.8427;2.38704;54.2551;62.3367;29.7456;24.2;1.69736;24.4
02:00;9.48104;2.68032;82.5532;57.7744;4.88503;4.512;0.218626;9.8
03:00;8.2158;2.59894;71.6316;54.1798;6.5933;5;0.224861;8.5
04:00;5.85378;2.38646;68.0075;53.4495;8.18629;3.3;0.0371181;5.9
05:00;12.6848;2.28389;57.3468;54.5726;9.07566;3.3;1.08772;14.4
06:00;21.593;2.54073;43.3247;56.4154;9.23935;6.6;3.90732;27.5
07:00;17.0225;2.72977;46.8914;57.8171;4.9655;4.61;2.63226;21
09:00;10.5725;2.17801;59.9517;60.4953;6.88128;5.6;1.59275;13
10:00;10.4659;2.225;53.4256;60.3916;10.1624;3.3;2.43287;14.1
11:00;7.57826;2.22104;54.0093;56.8236;12.0233;4.2;1.71658;10.2
12:00;8.0617;2.29081;64.7778;55.9669;12.9748;3.8;1.52486;10.4
13:00;8.02132;2.2196;69.1035;56.1039;10.9617;3.3;1.46251;10.3
14:00;9.43694;2.11738;75.8686;58.4191;11.3322;8.1;1.46563;11.7
15:00;8.64091;1.97563;81.4645;63.1866;11.0096;6.7;1.14106;10.3
16:00;8.89332;2.30092;87.9272;68.316;9.53482;7.4;0.886464;10.3
17:00;9.66331;1.98017;91.3801;72.2446;7.70633;4.2;0.707034;10.8
18:00;8.82478;2.14901;93.0218;77.1941;3.3;3;0.693525;9.9
19:00;10.725;2.04523;96.7316;82.5344;3.3;3;0.399787;11.3
20:00;13.4946;2.52405;96.097;86.4493;7.74441;3.3;0.283401;14
21:00;32.0406;2.29282;96.1909;89.8352;8.66234;7;0.871915;33.4
22:00;16.6479;2.01883;68.6149;88.9285;8.14209;7.648;0;16.6
23:00;19.5025;2.18377;70.4909;87.5568;8.89872;6.5;0.00940694;19.5
00:00;18.1538;2.06448;60.0256;84.0691;9.41959;5.3;0.0107925;18.2
01:00;13.5573;2.15237;56.6765;79.7311;5.81689;5.394;0;13.6
