CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;54;3;2;59;43;80;175
01:00;31;2;2;;30;6;40
02:00;28;1;2;;33;3;32
03:00;27;2;2;;33;4;33
04:00;24;2;2;;28;4;30
05:00;28;3;2;;30;10;42
06:00;27;4;2;;30;16;50
07:00;29;3;2;;33;39;87
08:00;24;2;3;;33;29;68
09:00;26;2;3;;38;35;78
10:00;28;2;4;;43;39;87
11:00;28;2;7;;;32;76
12:00;28;2;10;;;25;65
13:00;31;2;13;62;50;27;72
14:00;34;2;13;57;48;20;64
15:00;37;2;11;58;45;16;60
16:00;39;1;9;54;46;13;58
17:00;41;1;8;49;36;5;48
18:00;46;1;4;45;30;7;57
19:00;48;2;2;45;31;14;69
20:00;55;2;2;50;30;38;112
21:00;55;2;2;54;29;39;114
22:00;54;2;2;54;32;50;130
23:00;56;3;2;58;40;70;162
