CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;14;2;45;17;10;2;18
01:00;10;2;47;23;8;2;14
02:00;17;3;43;13;12;1;20
03:00;7;2;52;15;7;1;11
04:00;7;1;53;6;3;1;9
05:00;8;2;57;12;3;2;11
06:00;15;2;50;10;3;4;21
07:00;28;2;40;20;4;10;43
08:00;31;3;37;22;8;14;52
09:00;35;6;39;20;11;16;60
10:00;29;5;44;24;8;11;45
11:00;26;3;45;22;7;7;37
12:00;21;2;54;17;9;6;30
13:00;15;1;64;12;7;5;23
14:00;22;3;54;18;9;6;31
15:00;17;2;59;20;11;4;23
16:00;13;1;61;20;9;3;19
17:00;14;1;62;19;7;4;19
18:00;24;1;50;21;8;6;32
19:00;25;2;45;22;12;5;32
20:00;19;2;51;24;10;3;24
21:00;20;1;45;23;11;3;25
22:00;20;2;43;19;12;3;26
23:00;17;2;41;16;13;3;23
