CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;37;6;3;130;90;208;354
01:00;33;6;3;33;76;154;269
02:00;16;3;5;31;17;5;23
03:00;12;3;8;18;10;3;15
04:00;14;3;10;14;13;2;17
05:00;18;3;15;18;17;4;24
06:00;23;3;11;30;22;12;40
07:00;31;3;4;36;24;28;73
08:00;30;4;3;39;27;51;106
09:00;30;6;4;43;30;42;94
10:00;27;8;8;48;31;27;69
11:00;25;13;11;44;30;22;59
12:00;22;14;18;35;27;13;42
13:00;28;12;15;44;27;19;56
14:00;35;11;9;48;30;25;73
15:00;36;11;13;48;30;20;65
16:00;31;;16;49;30;17;56
17:00;30;17;15;53;27;16;54
18:00;27;11;14;57;32;8;39
19:00;39;13;4;81;46;22;71
20:00;40;11;2;75;47;27;80
21:00;35;8;3;86;55;41;97
22:00;37;6;4;116;68;140;250
23:00;45;7;5;140;101;212;368
