CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;23;19;55;89;67;1;25
01:00;15;13;71;70;49;0;16
02:00;13;13;74;58;49;0;14
03:00;12;13;73;58;49;0;12
04:00;11;12;73;58;46;0;12
05:00;10;12;73;51;42;0;11
06:00;13;12;68;54;43;0;14
07:00;19;12;61;62;48;1;21
08:00;29;13;53;69;54;2;31
09:00;26;15;56;70;55;2;31
10:00;23;19;61;67;54;2;27
11:00;20;24;67;57;51;2;23
12:00;23;27;66;68;54;3;28
13:00;24;28;68;81;61;2;27
14:00;21;33;70;75;60;2;23
15:00;20;33;74;79;62;1;23
16:00;19;;76;82;62;1;21
17:00;18;28;76;83;60;1;19
18:00;28;20;66;95;64;1;29
19:00;34;16;57;100;71;1;36
20:00;30;13;56;96;73;1;32
21:00;22;11;64;84;61;1;24
22:00;19;14;65;78;59;1;20
23:00;22;18;59;82;61;1;24
