CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;55;5;1;30;20;81;179
01:00;42;4;1;27;17;54;125
02:00;16;3;21;14;11;1;20
03:00;17;3;21;16;11;3;20
04:00;23;3;16;15;12;3;27
05:00;26;4;13;15;12;5;33
06:00;38;4;6;16;13;15;62
07:00;45;5;4;17;13;36;100
08:00;43;7;6;22;14;29;87
09:00;38;8;8;23;13;28;81
10:00;29;6;13;19;13;19;58
11:00;;8;25;13;10;;
12:00;;6;23;15;9;;
13:00;31;7;27;15;8;10;45
14:00;13;5;51;11;6;3;17
15:00;11;6;56;8;6;1;14
16:00;38;13;42;17;6;5;46
17:00;69;10;19;19;11;24;104
18:00;67;11;19;21;13;22;100
19:00;64;15;20;22;10;19;92
20:00;71;14;17;20;13;19;100
21:00;80;11;9;20;17;24;116
22:00;81;8;3;31;23;81;205
23:00;77;6;2;34;24;178;350
