CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;40;3;4;40;19;14;61
01:00;24;3;17;43;16;2;27
02:00;20;3;36;12;6;0;20
03:00;12;3;39;11;6;0;12
04:00;10;2;40;11;5;0;10
05:00;14;2;34;9;5;0;14
06:00;17;2;37;8;4;2;20
07:00;29;2;25;10;3;2;33
08:00;30;2;28;12;4;2;33
09:00;34;2;20;13;5;5;41
10:00;37;2;12;19;8;13;56
11:00;28;2;29;24;11;7;39
12:00;26;2;42;24;8;7;36
13:00;18;3;59;22;8;4;24
14:00;35;3;37;23;12;8;46
15:00;50;3;20;22;10;19;78
16:00;38;3;28;24;8;15;60
17:00;34;3;35;26;6;9;48
18:00;38;3;30;25;8;11;55
19:00;42;3;23;24;11;10;58
20:00;41;2;19;31;16;9;55
21:00;37;2;19;36;18;7;47
22:00;27;3;28;35;15;4;33
23:00;31;4;18;36;17;5;38
