CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;26;3;28;8;15;6;36
01:00;35;1;17;17;9;8;47
02:00;34;;11;14;11;12;53
03:00;29;1;12;13;9;7;40
04:00;30;2;12;13;9;10;45
05:00;33;2;5;12;10;14;54
06:00;36;2;5;17;9;48;110
07:00;45;1;4;32;15;126;237
08:00;52;1;6;64;20;106;214
09:00;40;1;24;18;11;25;78
10:00;31;1;35;13;8;13;52
11:00;31;1;42;11;6;12;50
12:00;45;5;35;11;6;16;69
13:00;52;1;26;12;;20;83
14:00;48;1;27;13;;21;79
15:00;39;1;33;13;;15;62
16:00;33;1;40;9;9;12;51
17:00;51;1;26;9;7;17;78
18:00;57;1;19;9;7;23;93
19:00;43;1;25;6;6;12;61
20:00;45;1;20;9;7;10;60
21:00;43;1;19;14;9;8;56
22:00;44;1;17;13;10;8;57
23:00;30;2;30;11;11;7;41
