CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;52;10;13;55;44;8;64
01:00;32;7;28;47;37;2;34
02:00;54;5;3;84;67;163;301
03:00;40;4;3;78;67;118;220
04:00;35;4;2;61;52;97;182
05:00;33;4;2;59;48;125;223
06:00;37;4;2;58;45;181;311
07:00;41;6;2;75;51;226;385
08:00;47;11;4;71;51;120;230
09:00;41;10;17;60;44;37;97
10:00;27;15;43;41;29;15;49
11:00;14;9;68;23;20;5;22
12:00;11;6;80;20;15;3;15
13:00;11;5;84;21;16;2;14
14:00;16;12;82;25;14;3;20
15:00;10;9;95;21;;1;12
16:00;10;6;100;23;15;0;10
17:00;8;5;103;27;14;0;8
18:00;16;7;90;26;19;0;16
19:00;26;6;77;23;21;0;26
20:00;75;5;25;31;22;19;103
21:00;87;8;8;51;37;36;141
22:00;60;10;16;52;42;13;79
23:00;62;10;10;54;44;16;86
