CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;43;8;2;125;100;75;158
01:00;56;17;2;224;198;226;402
02:00;49;19;2;196;161;141;265
03:00;42;19;2;98;83;45;112
04:00;40;19;2;182;137;82;165
05:00;34;15;1;137;105;54;115
06:00;34;13;1;117;88;60;124
07:00;36;13;1;123;86;92;176
08:00;34;11;1;117;81;60;126
09:00;34;11;1;104;77;64;132
10:00;33;11;1;104;75;54;116
11:00;33;13;1;125;96;56;119
12:00;38;19;2;126;104;70;144
13:00;47;;2;144;120;76;164
14:00;50;33;2;151;131;66;152
15:00;57;24;2;157;129;61;151
16:00;51;13;1;142;119;50;128
17:00;48;8;1;134;104;50;124
18:00;43;8;1;102;80;48;117
19:00;44;7;1;105;83;52;123
20:00;43;8;1;107;82;46;112
21:00;43;8;1;109;86;54;125
22:00;44;8;2;117;90;63;139
23:00;43;8;1;117;94;66;144
