CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;11;4;62;52.625;12;11;1;12
01:00;7;4;55;33.75;13;10;0;7
02:00;7;4;51;39.5;12;11;0;7
03:00;8;4;47;43.875;13;8;0;8
04:00;11;3;40;46.875;11;4;0;11
05:00;10;4;40;47.5;9;8;0;10
06:00;15;4;31;46.25;17;12;4;22
07:00;21;4;30;43.75;17;9;6;30
08:00;26;5;32;40.75;16;8;9;40
09:00;29;5;33;38;14;4;11;45
10:00;35;19;33;35.75;22;8;12;54
11:00;20;5;50;36.125;17;8;7;30
12:00;22;16;49;37.25;15;7;6;31
13:00;20;11;55;39.125;13;3;4;26
14:00;26;3;48;41.25;16;8;7;36
15:00;31;3;44;43;18;4;8;43
16:00;33;9;46;44.75;20;4;9;46
17:00;31;13;49;46.75;14;4;9;45
18:00;37;5;39;47.5;22;10;14;58
19:00;30;6;45;46.875;16;8;9;43
20:00;18;8;54;47.5;17;4;4;24
21:00;16;3;52;47.125;6;3;3;20
22:00;18;3;59;48.5;7;3;4;24
23:00;15;3;61;50.625;9;3;3;19
