CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;17;2;57;12;9;1;19
01:00;32;6;36;13;8;2;34
02:00;30;1;8;28;20;10;45
03:00;32;1;8;23;18;4;38
04:00;28;1;3;21;13;21;59
05:00;26;1;6;20;11;14;47
06:00;29;1;3;20;15;65;127
07:00;39;2;7;25;19;54;121
08:00;36;2;18;33;20;36;90
09:00;27;3;38;40;21;9;41
10:00;22;2;55;50;28;5;29
11:00;11;2;71;42;25;2;14
12:00;11;6;72;46;25;2;13
13:00;14;12;78;50;26;2;17
14:00;9;7;88;40;22;1;11
15:00;10;8;90;36;18;1;12
16:00;9;8;97;30;14;1;10
17:00;8;4;103;26;12;0;8
18:00;13;4;96;34;16;0;13
19:00;18;7;93;35;20;0;18
20:00;19;5;86;36;19;0;19
21:00;21;3;80;40;21;0;21
22:00;26;3;68;28;12;2;30
23:00;20;1;61;16;5;3;24
