CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;55.6125;1.73044;40.3009;66.0277;42.9505;28.944;11.0301;72.3
01:00;82.5624;2.85976;3.55602;53.3298;39.8276;44.928;77.1072;199.8
02:00;60.1256;1.69287;22.1834;43.8579;32.0109;31.557;27.3852;101.7
03:00;33.1539;1.96128;45.0121;37.7456;29.5349;24.84;11.9158;51.3
04:00;7.82258;1.52739;60.9785;36.5712;15.9129;5.4;1.12646;9.5
05:00;10.1703;1.20107;53.1424;36.9553;12.7477;7.56;1.406;12.3
06:00;13.365;1.58062;45.4097;38.9587;12.1745;9.18;1.94671;16.3
07:00;23.7143;1.83845;28.7932;37.422;18.271;6.12;3.573;29.2
08:00;14.9007;1.40268;42.1153;37.6488;10.2227;5.4;2.49089;18.7
09:00;11.0699;1.64316;47.2388;43.1092;11.6654;5.4;2.40325;14.7
10:00;21.9495;1.5786;37.2492;44.9924;14.5769;9.18;5.02645;29.5
11:00;28.6721;2.54431;33.6994;43.5783;18.6558;11.7;9.0411;42.4
12:00;19.9871;2.66118;45.9138;41.6952;18.6871;18.39;5.4106;28.2
13:00;17.818;2.36303;43.7525;40.5215;24.5917;10.8;4.55121;24.8
14:00;19.5556;2.28018;37.6132;39.5469;24.4068;20.16;8.09476;31.9
15:00;16.2212;2.79597;48.1252;41.9634;26.0237;22.68;4.26059;22.7
16:00;19.1927;3.30343;52.9218;43.3142;28.8024;25.02;4.28033;25.7
17:00;21.6998;4.0197;56.6914;44.4958;30.161;29.775;4.4511;28.5
18:00;19.4499;3.75106;66.3038;48.1276;33.6056;28.44;2.42369;23
19:00;13.1397;2.62857;70.3102;52.704;33.1206;32.646;1.35993;15.2
20:00;17.7564;2.233;60.4089;54.5159;36.6008;29.16;1.52723;20.1
21:00;16.7451;1.99688;56.0445;56.0524;41.8809;41.358;1.7174;19.3
22:00;22.8678;1.54289;44.581;56.9234;36.3199;35.814;2.54527;26.7
23:00;60.5491;2.80651;3.38779;51.3312;46.6384;46.011;85.3727;190.3
00:00;54.9265;2.7568;2.41711;45.0181;48.9957;48.387;103.993;213
