CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;13.0355;7.31674;61.4516;49.8411;15.0559;14.7649;1.05198;14.6
01:00;10.3977;7.2474;60.2546;51.8183;23.3864;13.3027;0;10.4
02:00;9.50548;7.3872;60.4496;53.8399;10.4185;7.67786;0.0131628;9.5
03:00;9.44703;8.07878;59.0254;55.8466;14.7291;6.75323;0;9.4364
04:00;7.54732;7.6258;63.0442;57.6794;9.04199;5.7658;0;7.5
05:00;9.5108;8.70136;61.661;58.7672;14.2166;6.48367;0.423287;10.2
06:00;14.5143;9.33267;57.1484;59.6211;10.3581;8.68784;2.95702;19
08:00;29.965;8.76516;47.9576;58.8741;14.4033;11.1425;9.8274;44.9
09:00;28.6392;10.1229;40.5916;56.2665;8.89857;7.87357;11.2192;45.7
10:00;27.8612;10.6786;41.6545;53.9415;19.9846;12.0356;10.2604;43.5
11:00;27.9064;9.23021;40.3744;51.4321;15.2939;15.0029;10.3141;43.6
12:00;27.65;9.62119;38.3966;48.8535;18.61;15.5288;12.7929;47.1
13:00;15.5394;9.92563;40.0757;45.9825;22.6378;16.162;6.07983;24.8
14:00;18.5263;8.45488;60.1897;45.7986;15.9437;12.6917;8.21946;31
15:00;16.8918;8.20268;55.0892;45.5412;17.1177;6.3686;7.07361;27.6
16:00;14.6004;11.075;57.9459;46.7897;19.8663;7.98919;7.15466;25.5
17:00;18.8138;12.426;62.5737;49.5375;12.5824;6.01475;6.49479;28.7
18:00;33.2564;8.97047;58.3028;51.6185;24.9309;8.26781;11.8912;51.3
19:00;31.776;8.9564;45.4467;52.2525;17.1605;16.8695;8.98221;45.4
20:00;42.5308;9.08599;48.7462;53.5462;17.7545;9.82222;11.2718;59.7
21:00;32.6884;9.36085;38.0552;53.2937;29.2213;18.7452;7.46087;44
22:00;28.5462;10.1969;46.4979;51.5822;21.9053;17.2172;5.61323;37.1
23:00;25.3334;12.7439;49.1956;50.8455;29.2991;19.0243;3.46077;30.6
00:00;25.4817;15.882;47.747;49.5706;29.3136;25.2246;2.69248;29.6
01:00;15.7939;13.2244;40.938;46.8662;40.8571;38.1444;0.398001;16.4
