CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;25.5061;5.21368;4.69129;5.76926;20.003;18.7337;10.2909;41.2
01:00;22.0029;2.87382;8.83263;4.777;27.5974;18.3414;1.2258;23.8
02:00;28.5015;3.35114;3.74554;4.95605;40.7029;22.9485;3.08598;33.2
03:00;27.9508;3.52284;2.86455;4.86358;44.0846;39.631;9.16268;42
04:00;26.4265;6.80579;3.46755;4.89598;41.6486;24.8031;3.19994;31.3
05:00;25.8784;5.89041;3.80173;4.85866;41.6324;24.5375;2.12579;29.1
06:00;28.364;3.97564;2.21283;4.73349;40.16;23.5911;7.46087;39.8
07:00;28.1091;2.75144;2.14603;4.45546;44.013;30.2276;17.2322;54.2
08:00;28.6673;2.91072;2.21297;3.66048;46.2154;33.2783;39.8108;89.2
09:00;29.7943;3.70815;2.22622;2.83468;53.226;39.2135;63.3441;126
10:00;33.622;5.42695;2.97633;2.73853;63.3189;46.3034;91.0722;172.1
11:00;39.3436;6.32713;2.92835;2.7465;75.9584;57.2304;122.92;226.1
12:00;38.9326;7.31957;2.68144;2.64824;85.1385;55.5875;92.9926;180.3
13:00;40.7006;8.51808;2.84015;2.52804;82.0429;65.4566;100.265;193.2
14:00;38.4997;8.44324;2.40495;2.55205;74.7005;57.1055;71.1251;146.6
15:00;34.6869;8.70309;4.93007;2.90006;36.9564;21.8567;27.0956;75.9
16:00;36.4427;8.40302;4.26681;3.15679;32.6732;20.6955;33.0975;86.7
17:00;36.9112;9.32039;3.4015;3.3037;44.5877;27.1296;40.5807;98.6
18:00;36.0497;9.39783;2.99307;3.30579;48.9673;33.7343;50.2344;112.3
19:00;32.4036;9.0935;3.71707;3.40438;41.2718;31.151;33.2859;83
20:00;29.0077;9.47878;5.4521;3.75072;40.5434;32.3374;19.5123;58.6
21:00;25.4769;8.66211;8.58296;4.46857;34.6116;28.6957;14.2407;47.1
22:00;22.756;5.78757;10.7758;5.51492;34.9706;23.3468;11.4094;40.1
23:00;25.6813;5.07793;6.54028;5.7162;25.5045;19.8312;14.4243;47.6
