CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;23;13;70;46;36;1;25
01:00;17;12;69;41;35;1;19
02:00;70;24;6;134;125;22;103
03:00;65;17;5;131;112;41;126
04:00;57;20;5;127;110;38;114
05:00;63;15;4;122;107;86;194
06:00;65;17;4;122;104;117;243
07:00;75;21;5;131;111;187;360
08:00;90;25;6;130;109;189;378
09:00;80;23;14;;;60;171
10:00;;;;103;84;;
11:00;27;14;82;;;3;31
12:00;;;;25;21;;
13:00;6;4;106;22;15;1;8
14:00;7;3;110;21;15;1;9
15:00;8;3;113;23;14;1;9
16:00;7;2;114;22;14;1;9
17:00;8;2;113;18;15;2;10
18:00;9;2;110;24;15;1;12
19:00;13;3;104;27;16;2;16
20:00;22;6;89;38;24;1;24
21:00;35;10;75;49;32;1;37
22:00;27;10;77;50;38;1;29
23:00;23;12;75;48;42;1;25
