CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;16;7;35;55;36;1;17
01:00;11;10;16;50;40;0;11
02:00;9;7;21;44;32;0;9
03:00;7;4;23;37;24;0;8
04:00;7;3;24;34;23;0;7
05:00;8;4;24;29;22;0;8
06:00;9;3;24;22;19;0;9
07:00;8;3;28;20;15;0;8
08:00;9;2;27;22;11;0;10
09:00;13;3;23;22;15;2;16
10:00;14;3;22;20;14;3;18
11:00;13;3;23;19;12;2;17
12:00;15;5;23;21;16;3;19
13:00;14;4;20;20;17;3;19
14:00;16;7;17;27;19;4;21
15:00;18;12;16;29;21;4;24
16:00;19;6;14;32;25;5;26
17:00;23;7;10;38;33;4;29
18:00;32;8;7;50;43;6;42
19:00;26;7;17;57;43;3;30
20:00;19;6;27;54;40;1;21
21:00;15;6;32;52;34;0;16
22:00;16;6;31;56;32;0;17
23:00;15;7;35;56;32;1;16
