CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;42;17;27;213;166;203;353
01:00;15;13;17;43;31;4;20
02:00;12;10;18;22;17;3;15
03:00;11;8;21;14;10;2;15
04:00;9;7;26;12;10;2;12
05:00;10;7;28;10;10;2;13
06:00;13;8;27;10;13;5;19
07:00;20;9;23;13;13;6;29
08:00;26;8;19;20;13;8;38
09:00;30;9;17;28;16;12;48
10:00;22;11;27;21;16;9;36
11:00;11;9;46;11;12;4;17
12:00;6;9;60;9;10;2;9
13:00;6;7;62;14;8;1;8
14:00;6;7;59;14;7;2;9
15:00;9;8;55;19;12;1;11
16:00;16;9;46;20;17;1;18
17:00;61;9;17;50;34;148;286
18:00;81;10;16;95;69;376;655
19:00;71;12;20;131;101;292;518
20:00;63;14;23;167;126;300;521
21:00;57;14;25;185;140;272;473
22:00;57;16;26;202;158;302;518
23:00;46;13;24;212;168;250;428
