CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;55;7;9;69;49;53;136
01:00;68;5;3;69;47;163;315
02:00;39;4;6;68;54;54;121
03:00;34;9;2;70;60;31;81
04:00;33;9;1;67;55;36;87
05:00;30;10;1;79;63;60;120
06:00;37;10;1;93;65;145;257
07:00;53;9;1;105;67;268;461
08:00;51;11;2;85;60;174;316
09:00;30;11;23;50;32;38;87
10:00;12;12;50;32;15;4;19
11:00;4;3;66;15;11;1;6
12:00;5;1;68;13;9;1;6
13:00;5;1;73;18;12;0;5
14:00;7;5;75;19;13;1;9
15:00;5;3;83;19;10;0;5
16:00;5;1;84;14;10;0;5
17:00;4;1;85;11;10;0;4
18:00;6;1;85;11;9;0;6
19:00;11;2;78;12;10;0;11
20:00;23;4;60;20;15;0;23
21:00;55;10;25;56;36;2;58
22:00;65;12;14;54;45;10;80
23:00;50;9;23;49;39;25;87
