CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;20;3;54;34;23;2;23
01:00;16;3;51;48;32;1;18
02:00;28;4;21;58;44;4;33
03:00;21;3;24;59;37;3;25
04:00;18;3;25;55;34;2;21
05:00;17;3;24;49;35;3;21
06:00;17;3;26;47;36;4;23
07:00;17;3;27;49;34;6;26
08:00;17;5;30;49;32;5;24
09:00;20;8;31;41;31;7;29
10:00;18;13;36;48;33;9;31
11:00;20;11;36;46;30;9;33
12:00;21;15;38;51;33;12;40
13:00;13;9;74;43;18;3;18
14:00;14;5;80;34;10;3;19
15:00;18;5;74;34;14;3;23
16:00;;;52;20;8;;
17:00;58;3;;29;16;10;72
18:00;32;2;56;26;11;5;40
19:00;35;3;57;26;15;6;44
20:00;38;2;46;28;26;8;49
21:00;30;3;52;35;20;5;36
22:00;28;;52;38;27;3;31
23:00;21;3;52;36;27;4;25
