CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;62;5;5;39;37;19;91
01:00;52;4;2;36;35;15;75
02:00;22;2;2;33;31;28;64
03:00;22;1;3;33;29;8;35
04:00;21;1;3;31;29;12;41
05:00;22;1;1;28;24;19;52
06:00;21;2;3;26;;29;67
07:00;23;2;1;33;;65;123
08:00;27;2;4;39;33;50;104
09:00;23;7;27;38;36;8;36
10:00;24;17;37;32;28;8;37
11:00;15;8;49;27;21;3;19
12:00;17;9;;23;17;2;21
13:00;17;6;74;19;11;3;22
14:00;16;5;88;18;10;1;19
15:00;14;2;97;18;10;2;17
16:00;13;2;102;21;10;1;15
17:00;15;2;101;22;14;1;18
18:00;22;2;95;23;17;2;25
19:00;19;2;101;19;15;1;22
20:00;25;2;85;20;13;2;29
21:00;32;3;60;23;19;2;36
22:00;71;4;8;30;;35;125
23:00;72;5;3;38;;26;113
