CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;11;2;50;18;11;0;11
01:00;12;2;44;18;11;0;12
02:00;6;2;3;63;52;84;135
03:00;11;1;3;55;48;54;94
04:00;6;2;2;46;42;63;104
05:00;14;2;3;41;37;42;79
06:00;7;2;3;;36;63;104
07:00;8;2;4;;33;66;110
08:00;12;2;21;36;28;4;19
09:00;10;3;32;31;25;2;14
10:00;8;2;39;28;23;1;12
11:00;9;2;48;27;17;1;11
12:00;9;2;57;21;8;0;10
13:00;;;60;14;6;;
14:00;5;1;;11;4;0;6
15:00;4;2;70;9;4;0;4
16:00;4;2;72;7;6;0;3
17:00;4;2;69;7;4;0;5
18:00;4;1;85;10;3;0;5
19:00;10;2;82;13;3;0;10
20:00;23;1;58;12;5;0;23
21:00;35;1;37;13;7;0;35
22:00;21;1;50;14;10;0;22
23:00;12;2;52;16;9;0;13
