CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;58;2;2;43;26;52;137
01:00;43;1;5;45;26;30;89
02:00;23;1;24;34;16;4;29
03:00;20;1;25;26;18;3;24
04:00;19;1;20;27;20;3;23
05:00;23;1;17;27;18;6;32
06:00;33;1;17;35;19;12;50
07:00;26;2;31;33;20;12;43
08:00;32;6;35;40;18;11;48
09:00;28;16;54;57;25;7;38
10:00;19;8;68;34;17;4;23
11:00;;;;36;17;;
12:00;15;1;;41;17;2;18
13:00;16;2;87;36;17;2;19
14:00;16;3;90;37;15;3;20
15:00;18;6;85;37;15;3;22
16:00;19;8;84;35;11;3;22
17:00;17;3;87;33;14;3;22
18:00;25;2;78;25;13;5;32
19:00;21;2;82;33;11;3;25
20:00;20;;84;27;9;2;23
21:00;23;4;76;27;9;2;26
22:00;27;3;68;;;3;31
23:00;;;;;;;
