CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;60;2;2;44;30;56;144
01:00;51;1;3;37;25;36;105
02:00;38;2;17;29;20;5;45
03:00;30;1;22;30;18;3;35
04:00;30;1;18;28;20;4;34
05:00;43;1;3;34;21;28;85
06:00;37;;2;42;23;89;172
07:00;50;2;7;40;20;76;165
08:00;45;3;35;34;8;23;79
09:00;23;3;60;27;14;6;32
10:00;24;3;64;23;12;8;34
11:00;20;6;73;24;14;5;27
12:00;15;5;85;21;14;3;20
13:00;16;6;84;20;13;4;21
14:00;13;4;87;24;14;3;16
15:00;15;3;79;20;14;3;19
16:00;22;5;76;28;13;4;28
17:00;22;3;78;25;14;4;28
18:00;20;3;81;26;16;4;25
19:00;28;3;73;22;11;5;35
20:00;31;3;67;22;16;5;37
21:00;62;3;41;33;21;10;76
22:00;95;3;5;48;31;32;144
23:00;73;3;1;59;37;116;249
