CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;48;1;26;26;14;12;66
01:00;23;2;54;23;16;1;24
02:00;34;2;2;26;;66;134
03:00;31;2;25;23;;7;41
04:00;23;2;34;22;;1;24
05:00;11;2;39;21;19;0;11
06:00;14;1;29;22;16;0;14
07:00;19;2;26;21;18;2;22
08:00;18;2;31;22;16;4;23
09:00;16;2;48;20;17;3;20
10:00;16;2;54;24;15;2;19
11:00;15;2;72;20;15;1;17
12:00;8;2;98;13;12;0;9
13:00;7;2;119;16;10;1;8
14:00;10;2;136;;;1;13
15:00;;;;;;;
16:00;;;;;;;
17:00;;;;;;;
18:00;;;;;;;
19:00;;;;;;;
20:00;14;;105;14;11;0;14
21:00;33;2;76;20;11;0;33
22:00;30;1;82;20;13;0;31
23:00;31;1;65;25;12;0;32
