CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;10;3;36;36;22;0;10
01:00;14;3;29;36;24;1;15
02:00;9;3;34;18;14;0;9
03:00;12;3;28;25;14;0;13
04:00;16;3;25;25;15;1;17
05:00;12;3;27;21;16;1;13
06:00;15;3;23;26;15;1;16
07:00;21;3;16;21;15;2;24
08:00;21;3;17;20;14;3;25
09:00;21;3;18;;10;8;32
10:00;16;3;28;;12;6;26
11:00;13;3;37;;13;4;18
12:00;11;;44;;12;3;15
13:00;6;3;53;22;11;1;7
14:00;6;3;55;12;;2;8
15:00;5;3;57;17;11;1;6
16:00;5;3;58;18;10;1;6
17:00;7;3;58;18;9;1;8
18:00;11;3;53;17;8;0;11
19:00;17;3;49;15;15;1;18
20:00;20;3;32;28;17;2;22
21:00;18;3;31;38;21;1;20
22:00;14;3;34;42;23;1;15
23:00;13;3;34;34;21;1;14
