CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;9;2;43;33;16;2;12
01:00;10;2;38;31;15;2;12
02:00;10;4;44;30;19;1;12
03:00;10;2;40;35;16;2;12
04:00;10;2;35;30;19;1;11
05:00;9;3;34;28;18;1;10
06:00;12;3;29;30;14;2;14
07:00;19;;24;24;14;4;23
08:00;24;2;23;31;12;6;33
09:00;21;3;25;34;18;8;32
10:00;22;2;27;27;16;8;35
11:00;22;2;31;33;15;8;33
12:00;20;3;41;30;16;6;27
13:00;18;3;59;37;17;3;23
14:00;14;2;80;38;14;2;16
15:00;12;2;97;36;16;1;13
16:00;13;2;93;32;13;1;14
17:00;20;3;95;45;17;1;21
18:00;10;2;93;35;16;1;10
19:00;14;1;83;31;14;1;14
20:00;34;2;63;40;17;4;38
21:00;32;2;61;48;23;8;43
22:00;17;2;51;48;22;3;20
23:00;11;2;47;38;19;2;13
