CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;45;3;29;17;10;10;60
01:00;13;2;42;12;3;1;15
02:00;13;3;40;7;4;1;14
03:00;11;3;39;6;4;1;13
04:00;17;5;30;9;6;2;19
05:00;12;4;40;7;3;2;15
06:00;21;8;39;5;3;4;27
07:00;42;8;25;10;8;25;80
08:00;57;4;11;9;8;51;134
09:00;41;3;25;5;4;20;71
10:00;35;3;28;7;6;16;59
11:00;24;2;43;10;7;10;40
12:00;18;2;52;16;7;7;29
13:00;23;2;49;16;7;9;37
14:00;34;2;41;19;7;12;53
15:00;50;3;28;18;8;24;86
16:00;63;3;19;29;10;29;107
17:00;59;4;25;20;10;33;110
18:00;49;3;33;19;8;26;88
19:00;35;2;44;15;7;14;55
20:00;43;2;37;21;7;19;71
21:00;24;2;56;20;7;7;35
22:00;22;2;56;12;7;5;30
23:00;26;2;51;11;6;6;35
