CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;28;7;2;132;98;208;343
01:00;24;6;2;128;85;172;286
02:00;22;3;11;49;34;6;30
03:00;21;3;13;42;31;5;29
04:00;18;3;18;32;20;4;24
05:00;14;3;19;33;22;4;20
06:00;15;3;22;30;18;5;23
07:00;17;3;19;26;18;7;27
08:00;23;3;13;28;18;9;36
09:00;26;4;9;31;24;14;47
10:00;29;3;8;29;20;21;60
11:00;27;4;9;31;20;19;56
12:00;27;3;11;32;20;23;61
13:00;17;3;27;20;15;12;35
14:00;23;3;25;25;11;11;39
15:00;29;3;22;25;11;16;53
16:00;23;3;29;20;11;6;31
17:00;26;3;24;23;11;5;34
18:00;29;3;16;32;19;4;35
19:00;42;3;5;50;37;9;56
20:00;44;4;3;77;56;15;67
21:00;45;6;2;107;75;143;262
22:00;34;5;2;116;85;122;219
23:00;35;7;2;126;97;209;353
