CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;38.9938;7.70859;26.4892;17.5994;62.8524;49.0638;5.31811;47.1
00:00;21.8938;6.59965;33.8452;18.2839;39.519;37.7605;1.25427;23.8
01:00;19.3856;6.31771;29.7322;19.9575;50.0172;35.6735;0.901304;20.8
02:00;18.1135;6.20021;26.4249;20.8672;42.2725;39.8733;0.970235;19.6
03:00;12.3282;5.28966;31.0655;23.1663;25.0398;24.3175;0.120184;12.5
04:00;17.2505;5.66983;24.9514;25.7084;26.6674;22.5869;1.23435;19.1
05:00;38.2175;8.7842;6.44442;25.7815;43.3004;40.05;11.3082;55.4
06:00;35.9405;7.2789;9.58765;23.5676;22.4814;21.9549;20.1972;66.6
07:00;48.0105;9.11622;4.18065;20.779;30.2588;22.5965;43.7195;114.5
08:00;44.7993;7.29046;6.78634;17.3966;32.7571;20.3795;28.6488;88.4
09:00;27.1322;4.21845;22.5147;16.4944;30.4421;15.5353;8.14811;39.5
10:00;26.7517;13.905;23.5693;16.1375;23.2374;20.5096;12.5178;45.8
11:00;19.6013;5.18659;30.6521;16.0858;41.3893;25.1744;5.63817;28.2
12:00;27.0302;10.7674;23.6175;15.9191;80.1883;37.8326;9.29638;41.2
13:00;28.4708;8.35522;22.6754;17.948;67.8092;51.08;9.55237;43
14:00;23.362;6.34654;25.5072;19.9379;76.8387;58.3305;8.92575;36.9
15:00;30.7228;7.98056;22.0736;22.1745;83.1953;64.0243;12.911;50.4
16:00;27.6604;5.41917;26.9453;24.6944;76.3808;71.7566;3.34681;32.8
17:00;28.2019;4.78244;32.1034;25.893;64.1618;50.5956;0.690353;29.3
18:00;43.4809;7.19121;15.9777;24.944;89.6904;74.7545;4.18438;49.8
19:00;52.5724;9.25;6.95702;21.9821;98.431;91.3086;10.0563;67.9
20:00;40.5652;7.64195;17.9739;21.2767;97.8953;92.5808;2.889;45
21:00;26.0014;6.35427;35.4539;22.874;71.007;64.0189;0.467975;26.7
22:00;29.9826;7.21297;30.8954;23.5475;76.6323;65.0207;0.283;30.4
23:00;23.734;4.9403;36.6432;25.3687;76.8893;63.1016;0.217532;24.1
00:00;22.4023;4.57108;35.8136;26.4773;67.9843;65.3297;0.574021;23.3
