CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;55;3;2;26;20;49;130
01:00;41;3;2;28;19;55;126
02:00;26;2;9;13;11;1;29
03:00;32;2;2;16;11;4;38
04:00;28;1;8;18;15;1;29
05:00;30;2;3;22;17;5;39
06:00;29;2;3;23;20;25;68
07:00;27;3;2;27;22;37;85
08:00;24;4;11;25;21;23;60
09:00;17;7;30;19;15;8;30
10:00;18;10;36;20;19;8;30
11:00;18;14;41;18;17;6;30
12:00;17;11;64;19;15;3;23
13:00;13;6;88;19;16;1;15
14:00;11;2;92;19;16;1;13
15:00;11;2;92;16;9;0;12
16:00;14;4;97;19;8;1;17
17:00;14;5;99;18;12;1;16
18:00;15;4;94;19;13;1;18
19:00;20;5;92;16;10;3;25
20:00;23;2;83;16;9;1;26
21:00;19;1;83;17;6;1;20
22:00;18;3;75;19;10;0;19
23:00;19;3;69;19;15;1;22
