CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;38;2;5;29;15;24;74
01:00;27;1;6;31;14;47;97
02:00;22;1;6;40;23;21;53
03:00;16;1;13;50;27;4;21
04:00;19;1;14;49;30;4;24
05:00;16;1;19;56;31;4;20
06:00;14;1;23;52;23;4;19
07:00;20;1;19;44;27;10;34
08:00;25;2;15;40;26;13;43
09:00;21;3;17;37;26;9;34
10:00;21;4;21;47;28;10;35
11:00;22;4;29;35;19;8;33
12:00;22;;34;36;18;7;32
13:00;34;5;24;33;21;11;51
14:00;31;2;29;31;23;11;47
15:00;32;1;21;32;18;13;51
16:00;35;1;24;27;13;12;53
17:00;47;1;17;23;13;19;75
18:00;54;1;9;22;15;34;104
19:00;43;1;15;12;;21;75
20:00;29;1;21;20;11;10;43
21:00;33;1;15;18;9;13;52
22:00;47;1;5;31;11;53;127
23:00;36;1;8;25;17;19;63
