CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;35;30;10;264;252;171;294
01:00;36;7;6;;113;127;229
02:00;27;6;6;;107;109;192
03:00;21;6;9;;103;5;29
04:00;24;8;7;;;3;29
05:00;25;7;5;;83;6;34
06:00;25;11;5;;91;5;33
07:00;23;15;4;;;11;40
08:00;22;11;4;;60;21;54
09:00;22;9;5;;58;24;58
10:00;20;7;7;;;18;47
11:00;17;8;12;;56;13;36
12:00;19;9;15;77;66;17;44
13:00;19;10;22;76;68;14;40
14:00;24;8;23;74;65;10;38
15:00;25;8;23;70;59;10;40
16:00;28;8;21;69;59;10;42
17:00;31;9;15;74;63;7;42
18:00;41;18;6;107;92;19;70
19:00;57;17;6;146;116;194;351
20:00;83;18;10;203;154;390;675
21:00;70;32;12;252;172;334;577
22:00;64;27;11;267;215;353;600
23:00;48;28;11;278;246;278;469
