CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;9;3;69;23;3;0;9
01:00;7;3;67;20;4;0;8
02:00;;;;;;;
03:00;44;25;2;229;146;40;105
04:00;40;26;3;193;125;14;62
05:00;37;24;4;171;115;11;54
06:00;38;21;4;159;108;16;64
07:00;34;17;6;141;96;11;51
08:00;34;17;6;136;88;18;63
09:00;30;28;16;113;72;16;56
10:00;21;26;34;79;51;7;32
11:00;19;17;45;60;37;6;29
12:00;18;11;58;50;27;5;25
13:00;16;11;67;44;19;4;21
14:00;14;7;71;40;15;3;20
15:00;14;6;76;29;17;3;19
16:00;12;10;81;30;10;2;15
17:00;13;7;78;23;10;2;16
18:00;14;3;75;19;9;2;16
19:00;14;3;76;21;8;2;17
20:00;20;5;63;29;15;2;23
21:00;22;5;55;34;16;3;27
22:00;22;6;52;40;17;3;26
23:00;11;;65;29;5;0;12
