CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;66;3;2;65;41;70;173
01:00;39;2;9;46;33;19;69
02:00;33;2;2;38;17;47;105
03:00;23;2;5;30;13;10;39
04:00;23;;3;23;12;9;37
05:00;22;1;3;19;16;8;35
06:00;25;2;3;35;23;19;54
07:00;27;2;2;39;24;36;82
08:00;24;2;11;32;21;18;52
09:00;18;2;22;28;17;6;28
10:00;20;9;24;65;29;9;34
11:00;20;11;39;71;27;8;31
12:00;23;12;50;56;30;7;34
13:00;20;11;71;37;20;5;27
14:00;13;7;95;19;10;2;17
15:00;18;7;99;17;13;3;22
16:00;17;7;106;21;15;2;21
17:00;16;4;112;29;13;1;18
18:00;16;3;112;21;15;2;18
19:00;15;2;113;17;15;1;17
20:00;25;2;101;26;10;3;29
21:00;42;2;76;38;14;3;48
22:00;75;2;23;49;29;12;93
23:00;83;2;4;87;52;83;209
