CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;10;2;86;20;3;1;11
01:00;9;4;79;16;7;1;10
02:00;7;4;68;8;6;1;8
03:00;5;3;68;9;8;1;6
04:00;6;3;65;10;6;1;8
05:00;10;3;59;10;6;1;11
06:00;13;3;56;11;5;1;14
07:00;40;3;26;19;4;12;58
08:00;55;3;13;19;3;25;93
09:00;;;38;18;4;;
10:00;23;3;;17;13;8;36
11:00;19;2;54;26;15;6;29
12:00;14;2;63;19;10;4;20
13:00;14;3;66;15;10;4;20
14:00;13;3;66;14;9;3;18
15:00;10;2;66;13;6;3;14
16:00;12;1;67;15;5;3;16
17:00;14;1;66;10;5;2;18
18:00;18;1;66;15;6;3;21
19:00;26;1;64;16;8;3;31
20:00;59;;34;18;9;17;85
21:00;28;2;64;13;9;4;34
22:00;19;2;73;11;8;2;22
23:00;16;2;79;15;5;2;19
