CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;64.4004;8.24314;4.20741;24.2215;88.3425;66.7;185.268;348.372
01:00;46.5965;7.88013;4.153;5.64918;133.813;131.4;208.725;366.485
02:00;44.761;7.50577;3.47962;5.1116;99.9414;95.6;148.613;272.48
03:00;15.4001;5.97233;31.8151;8.61805;21.7518;15.6;9.9778;30.6783
04:00;1.92422;4.75966;55.7318;14.9204;9.94167;9.602;2.05651;4.98841
05:00;1.65919;4.1753;59.6245;21.6899;10.7195;10.394;1.73991;4.23795
06:00;2.61944;3.87358;60.9365;28.5495;13.3366;10.3;1.76624;5.22794
07:00;2.55252;3.92937;60.2672;35.2805;17.054;7;1.66128;5.01656
08:00;5.64784;4.28274;62.0774;42.2606;10.3631;7.3;1.36339;7.64928
09:00;5.76468;5.20134;63.5337;49.6832;13.0465;12.671;2.10709;8.91226
10:00;3.22544;6.41631;68.157;57.7679;15.438;10.2;1.9907;6.17438
11:00;2.0007;8.33206;69.3711;62.4624;13.9306;13.2;1.67964;4.4966
12:00;2.72513;11.9878;69.4703;64.1797;17.5936;8.7;1.62526;5.12066
13:00;3.13302;6.97914;71.2979;65.6389;10.2721;5;1.71151;5.65974
14:00;20.6655;4.95927;58.9149;65.3862;27.2821;7.3;8.05216;32.927
15:00;38.2007;7.39129;45.4355;63.5322;24.5449;12.6;14.3138;60.0588
16:00;31.8942;5.97038;51.5922;62.2216;30.7931;12;9.85819;47.0098
17:00;35.02;4.88274;49.2319;60.4338;23.753;12.6;11.5624;52.493
18:00;49.0954;6.52782;33.4612;56.0969;30.6238;18.3;17.5588;75.9285
19:00;26.8179;7.05768;48.8451;53.5311;29.8909;25.5;2.73578;30.9279
20:00;35.0687;6.16857;42.5407;50.1649;33.1494;27.2;12.6432;54.3594
21:00;85.2864;8.87477;8.69307;42.3393;75.1406;37;187.583;372.962
22:00;84.7175;10.5059;3.59783;35.4247;68.3402;48.3;145.825;308.184
23:00;72.3713;7.80376;3.19453;30.1446;57.6517;47.7;148.479;299.939
