CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;14;3;8;6.25;38;26;0;14
01:00;9;3;21;13.875;34;34;0;9
02:00;7;3;23;14.375;33;26;0;7
03:00;9;3;19;15.5;43;35;0;9
04:00;13;3;19;16.875;38;26;0;13
05:00;10;3;23;18.375;34;26;0;10
06:00;9;2;23;19.625;29;26;0;9
07:00;13;3;18;20.625;31;25;0;13
08:00;18;3;12;19.75;31;28;2;20
09:00;21;3;6;17.875;44;33;5;28
10:00;20;3;6;15.75;39;31;7;31
11:00;17;3;8;14.375;42;27;5;24
12:00;12;3;11;13.375;39;26;3;16
13:00;13;2;11;11.875;29;24;3;17
14:00;15;3;9;10.125;29;22;3;19
15:00;14;2;9;9;28;21;3;19
16:00;18;3;6;8.25;27;21;5;26
17:00;19;2;5;8.125;32;27;4;25
18:00;21;3;4;7.875;41;33;6;30
19:00;19;3;5;7.5;31;19;4;24
20:00;19;3;7;7;38;33;3;23
21:00;19;3;6;6.375;42;32;2;22
22:00;18;3;7;6.125;40;33;1;20
23:00;16;3;8;6;32;30;1;18
