CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;56;16;3;137;105;86;188
01:00;47;17;3;125;101;54;130
02:00;38;5;4;232;168;250;420
03:00;32;5;3;194;141;152;265
04:00;27;5;4;175;134;161;274
05:00;26;5;3;174;134;185;310
06:00;32;5;3;173;131;266;439
07:00;45;5;3;191;136;383;632
08:00;;;3;188;128;;
09:00;79;8;;231;147;514;844
10:00;122;15;3;251;159;585;930
11:00;79;23;2;159;102;229;429
12:00;41;;14;62;39;37;97
13:00;22;9;38;31;19;9;36
14:00;21;7;47;26;15;8;34
15:00;27;7;47;25;15;8;39
16:00;36;9;40;36;18;12;56
17:00;58;11;18;51;30;29;103
18:00;91;13;4;104;71;142;307
19:00;104;21;5;173;117;250;486
20:00;74;22;4;140;107;101;228
21:00;70;19;3;108;78;95;214
22:00;66;18;3;88;64;79;186
23:00;62;19;4;120;80;87;197
