CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;38;3;2;41;21;28;80
01:00;33;4;2;34;20;70;140
02:00;18;6;1;74;49;157;255
03:00;16;4;1;71;50;121;200
04:00;18;5;1;66;48;130;215
05:00;21;5;1;58;41;126;212
06:00;23;4;1;57;36;98;171
07:00;27;6;1;64;41;192;318
08:00;49;9;2;78;52;330;551
09:00;51;8;2;93;47;322;540
10:00;57;7;2;98;52;269;466
11:00;55;6;2;79;39;181;330
12:00;39;3;6;58;28;40;99
13:00;28;3;15;50;24;25;66
14:00;27;3;17;44;27;20;57
15:00;28;3;18;35;17;18;55
16:00;21;3;20;11;11;15;43
17:00;25;3;13;;8;16;48
18:00;13;3;20;;;6;22
19:00;30;3;24;;11;13;50
20:00;33;3;23;15;13;14;54
21:00;45;3;14;25;15;22;78
22:00;48;3;7;26;20;21;80
23:00;46;3;5;45;31;41;108
