CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;21.907;2.04471;64.8176;85.5525;15.4383;8.2;0.408447;22.5
01:00;40.5136;2.2676;33.9851;77.5302;19.0666;7.4;1.77149;43.2
02:00;;3.47018;4.28516;62.0901;22.4502;18.3;;
03:00;;3.18478;9.35883;50.5661;19.9274;16.7;;
04:00;18.4089;2.41823;43.6265;43.0464;19.571;10.5;0.404983;19
05:00;13.6168;2.21766;45.8567;38.1318;20.5047;6.2;0.410179;14.2
06:00;18.2707;2.68355;41.4558;34.7192;21.2109;8.8;1.61388;20.7
07:00;25.1283;2.65568;39.0366;32.1679;20.9343;18;4.6718;32.2
08:00;27.9553;2.7923;40.2132;28.6178;22.4145;10.4;8.11525;40.3
09:00;23.5921;2.80316;53.4765;34.6637;24.6521;12.2;5.71963;32.3
10:00;22.2036;2.33685;58.2216;41.4057;24.6028;5.6;5.20004;30.1
11:00;8.63826;2.43084;77.8923;49.9724;21.8882;6.7;0.701838;9.7
12:00;3.50398;2.30077;83.0348;54.8984;10.5125;3;0.128911;3.7
13:00;3.40939;2.37659;86.0982;59.9286;15.8714;3;0.454917;4.2
14:00;3.05442;2.19204;89.2271;65.9;10.4834;3;0.219027;3.4
15:00;2.43695;1.98762;92.1763;72.5425;18.9183;3;0.234614;2.7
16:00;3.17505;2.11903;93.3108;79.1797;10.5234;3;0.321904;3.7
17:00;4.31435;1.99198;98.1637;84.7656;22.4923;3;0.668293;5.4
18:00;3.32862;2.40888;102.878;90.3476;5.80002;3;0.194779;3.6
19:00;5.59659;2.278;105.294;93.7729;21.6556;3;0.278259;6.1
20:00;8.60584;2.24684;98.3801;95.691;17.4328;3.4;0.226647;8.9
21:00;20.0807;2.083;77.4455;94.6094;20.9955;5.3;0.362778;20.7
22:00;23.9035;2.31343;64.6983;91.5433;19.6752;6.9;0.0568622;24.1
23:00;16.1213;2.35918;72.7426;89.1141;16.9496;7.2;0.0436994;16.1
